trip_id,vehicle_id,attempt_number,draw_number,parking_index,success,is_planned_cell
3921,392,1,1,102,False,True
3921,392,2,1,102,False,True
3921,392,3,1,102,False,True
3921,392,4,1,110,True,True
3922,392,1,1,107,True,True
3923,392,1,1,1,True,True
3924,392,1,1,59,False,False
3924,392,1,2,66,False,True
3924,392,2,1,66,False,True
3924,392,3,1,50,True,True
3925,392,1,1,48,False,True
3925,392,2,1,48,True,True
3926,392,1,1,129,True,True
3927,392,1,1,80,False,True
3927,392,2,1,80,True,True
3928,392,1,1,92,True,True
3929,392,1,1,68,False,True
3929,392,2,1,68,True,True
3930,393,1,1,59,True,False
3931,393,1,1,64,True,True
3932,393,1,1,45,False,True
3932,393,2,1,45,False,True
3932,393,3,1,46,True,True
3933,393,1,1,55,True,False
3934,393,1,1,149,True,True
3935,393,1,1,143,True,True
3936,393,1,1,127,False,False
3936,393,1,2,109,True,True
3937,393,1,1,96,False,True
3937,393,2,1,96,False,True
3937,393,3,1,107,False,False
3937,393,3,2,115,True,True
3938,393,1,1,38,False,True
3938,393,2,1,44,True,True
3939,393,1,1,98,True,True
3940,394,1,1,78,False,True
3940,394,2,1,98,True,False
3941,394,1,1,44,True,True
3942,394,1,1,91,False,False
3942,394,1,2,92,True,True
3943,394,1,1,31,False,True
3943,394,2,1,31,False,True
3943,394,3,1,31,True,True
3944,394,1,1,34,True,True
3945,394,1,1,82,True,True
3946,394,1,1,27,True,True
3947,394,1,1,25,False,False
3947,394,1,2,24,False,True
3947,394,2,1,30,False,True
3947,394,3,1,30,False,True
3947,394,4,1,30,False,True
3947,394,5,1,30,True,True
3948,394,1,1,64,False,True
3948,394,2,1,64,True,True
3949,394,1,1,67,False,False
3949,394,1,2,68,True,True
3950,395,1,1,48,False,True
3950,395,2,1,19,True,False
3951,395,1,1,27,True,True
3952,395,1,1,83,True,False
3953,395,1,1,44,False,True
3953,395,2,1,57,False,False
3953,395,2,2,64,False,True
3953,395,3,1,63,True,True
3954,395,1,1,78,True,True
3955,395,1,1,122,False,True
3955,395,2,1,111,False,False
3955,395,2,2,104,True,True
3956,395,1,1,86,True,True
3957,395,1,1,104,True,True
3958,395,1,1,76,False,True
3958,395,2,1,76,False,True
3958,395,3,1,85,True,True
3959,395,1,1,86,False,False
3959,395,1,2,91,True,True
3960,396,1,1,55,True,False
3961,396,1,1,120,False,True
3961,396,2,1,119,False,False
3961,396,2,2,143,False,True
3961,396,3,1,146,False,True
3961,396,4,1,139,False,False
3961,396,4,2,128,True,False
3962,396,1,1,49,False,False
3962,396,1,2,37,True,True
3963,396,1,1,145,True,False
3964,396,1,1,78,False,False
3964,396,1,2,75,False,True
3964,396,2,1,75,False,True
3964,396,3,1,78,True,True
3965,396,1,1,86,True,True
3966,396,1,1,100,True,True
3967,396,1,1,153,False,True
3967,396,2,1,145,True,False
3968,396,1,1,123,True,True
3969,396,1,1,34,False,False
3969,396,1,2,17,True,True
3970,397,1,1,18,False,False
3970,397,1,2,19,False,True
3970,397,2,1,12,True,True
3971,397,1,1,151,False,True
3971,397,2,1,143,False,True
3971,397,3,1,152,False,True
3971,397,4,1,151,False,True
3971,397,5,1,151,True,True
3972,397,1,1,76,False,True
3972,397,2,1,65,False,True
3972,397,3,1,65,True,True
3973,397,1,1,58,False,False
3973,397,1,2,41,False,True
3973,397,2,1,59,False,False
3973,397,2,2,66,False,True
3973,397,3,1,59,True,True
3974,397,1,1,137,False,True
3974,397,2,1,114,False,True
3974,397,3,1,114,False,True
3974,397,4,1,149,False,True
3974,397,5,1,140,False,False
3974,397,5,2,141,False,True
3974,397,6,1,149,False,True
3974,397,7,1,140,False,True
3974,397,8,1,149,False,True
3974,397,9,1,140,False,False
3974,397,9,2,137,True,False
3975,397,1,1,143,False,True
3975,397,2,1,143,False,True
3975,397,3,1,143,False,True
3975,397,4,1,128,True,False
3976,397,1,1,73,False,True
3976,397,2,1,69,True,True
3977,397,1,1,2,False,True
3977,397,2,1,3,False,True
3977,397,3,1,2,True,False
3978,397,1,1,49,False,True
3978,397,2,1,54,True,False
3979,397,1,1,86,False,True
3979,397,2,1,97,True,True
3980,398,1,1,6,True,True
3981,398,1,1,151,True,True
3982,398,1,1,128,False,True
3982,398,2,1,110,False,False
3982,398,2,2,109,False,True
3982,398,3,1,103,False,True
3982,398,4,1,103,False,True
3982,398,5,1,103,False,True
3982,398,6,1,143,True,True
3983,398,1,1,111,False,True
3983,398,2,1,122,False,False
3983,398,2,2,129,True,False
3984,398,1,1,143,False,True
3984,398,2,1,109,False,True
3984,398,3,1,109,False,True
3984,398,4,1,109,True,True
3985,398,1,1,149,False,True
3985,398,2,1,149,False,True
3985,398,3,1,124,False,True
3985,398,4,1,124,False,True
3985,398,5,1,124,True,True
3986,398,1,1,66,False,False
3986,398,1,2,59,True,True
3987,398,1,1,7,False,True
3987,398,2,1,7,False,True
3987,398,3,1,4,True,True
3988,398,1,1,55,True,False
3989,398,1,1,62,True,True
3990,399,1,1,143,False,True
3990,399,2,1,143,False,True
3990,399,3,1,143,False,True
3990,399,4,1,119,True,True
3991,399,1,1,20,True,True
3992,399,1,1,56,False,True
3992,399,2,1,56,False,True
3992,399,3,1,54,True,True
3993,399,1,1,74,False,True
3993,399,2,1,72,False,False
3993,399,2,2,73,False,True
3993,399,3,1,72,False,True
3993,399,4,1,72,False,True
3993,399,5,1,72,True,True
3994,399,1,1,125,True,False
3995,399,1,1,151,True,True
3996,399,1,1,60,False,True
3996,399,2,1,55,True,True
3997,399,1,1,71,False,True
3997,399,2,1,71,False,True
3997,399,3,1,71,False,True
3997,399,4,1,64,False,False
3997,399,4,2,63,True,False
3998,399,1,1,27,False,True
3998,399,2,1,33,False,True
3998,399,3,1,33,False,True
3998,399,4,1,33,False,True
3998,399,5,1,27,True,True
3999,399,1,1,87,True,True
4000,400,1,1,69,True,True
4001,400,1,1,143,False,True
4001,400,2,1,120,False,True
4001,400,3,1,128,True,True
4002,400,1,1,29,True,True
4003,400,1,1,18,False,False
4003,400,1,2,19,True,True
4004,400,1,1,55,True,True
4005,400,1,1,65,False,True
4005,400,2,1,64,True,False
4006,400,1,1,63,False,True
4006,400,2,1,70,False,True
4006,400,3,1,62,False,True
4006,400,4,1,70,False,False
4006,400,4,2,71,False,True
4006,400,5,1,71,False,True
4006,400,6,1,71,True,True
4007,400,1,1,68,True,True
4008,400,1,1,70,False,True
4008,400,2,1,70,False,True
4008,400,3,1,62,True,False
4009,400,1,1,74,True,False
4010,401,1,1,59,True,True
4011,401,1,1,94,True,True
4012,401,1,1,82,True,True
4013,401,1,1,142,False,True
4013,401,2,1,131,True,True
4014,401,1,1,63,False,True
4014,401,2,1,62,True,True
4015,401,1,1,63,True,False
4016,401,1,1,121,True,True
4017,401,1,1,134,True,True
4018,401,1,1,11,True,True
4019,401,1,1,12,False,True
4019,401,2,1,9,False,True
4019,401,3,1,12,False,True
4019,401,4,1,9,True,True
4020,402,1,1,47,True,False
4021,402,1,1,55,False,True
4021,402,2,1,55,True,True
4022,402,1,1,136,True,True
4023,402,1,1,116,False,True
4023,402,2,1,116,False,True
4023,402,3,1,116,False,True
4023,402,4,1,116,False,True
4023,402,5,1,138,True,True
4024,402,1,1,132,True,True
4025,402,1,1,8,True,True
4026,402,1,1,11,True,True
4027,402,1,1,78,True,True
4028,402,1,1,95,False,True
4028,402,2,1,95,False,True
4028,402,3,1,95,True,True
4029,402,1,1,142,True,True
4030,403,1,1,92,True,True
4031,403,1,1,44,True,True
4032,403,1,1,77,False,False
4032,403,1,2,86,True,True
4033,403,1,1,70,True,True
4034,403,1,1,5,True,True
4035,403,1,1,3,True,False
4036,403,1,1,75,False,True
4036,403,2,1,78,True,True
4037,403,1,1,27,False,True
4037,403,2,1,15,False,False
4037,403,2,2,16,False,True
4037,403,3,1,27,False,False
4037,403,3,2,33,True,False
4038,403,1,1,46,False,True
4038,403,2,1,35,False,True
4038,403,3,1,35,False,True
4038,403,4,1,47,False,True
4038,403,5,1,35,False,True
4038,403,6,1,35,False,True
4038,403,7,1,43,False,True
4038,403,8,1,35,False,False
4038,403,8,2,16,False,True
4038,403,9,1,17,False,False
4038,403,9,2,18,False,False
4038,403,9,3,19,False,True
4038,403,10,1,19,False,True
4038,403,11,1,19,True,True
4039,403,1,1,132,True,True
4040,404,1,1,119,False,True
4040,404,2,1,97,True,True
4041,404,1,1,83,False,True
4041,404,2,1,87,False,False
4041,404,2,2,88,True,True
4042,404,1,1,72,True,True
4043,404,1,1,3,False,True
4043,404,2,1,7,False,False
4043,404,2,2,15,True,True
4044,404,1,1,38,False,True
4044,404,2,1,56,False,True
4044,404,3,1,29,False,False
4044,404,3,2,24,False,False
4044,404,3,3,23,True,True
4045,404,1,1,17,False,False
4045,404,1,2,18,True,False
4046,404,1,1,75,False,False
4046,404,1,2,78,False,False
4046,404,1,3,98,False,False
4046,404,1,4,104,True,True
4047,404,1,1,152,False,True
4047,404,2,1,152,True,True
4048,404,1,1,138,True,True
4049,404,1,1,86,True,True
4050,405,1,1,42,False,True
4050,405,2,1,42,False,True
4050,405,3,1,50,False,True
4050,405,4,1,33,False,True
4050,405,5,1,33,True,True
4051,405,1,1,72,True,True
4052,405,1,1,26,True,True
4053,405,1,1,93,True,True
4054,405,1,1,59,True,True
4055,405,1,1,51,True,True
4056,405,1,1,139,False,False
4056,405,1,2,146,False,True
4056,405,2,1,146,False,True
4056,405,3,1,143,False,True
4056,405,4,1,147,True,True
4057,405,1,1,72,True,True
4058,405,1,1,55,False,True
4058,405,2,1,43,False,True
4058,405,3,1,43,False,True
4058,405,4,1,36,False,True
4058,405,5,1,36,False,True
4058,405,6,1,8,False,True
4058,405,7,1,8,False,True
4058,405,8,1,8,False,True
4058,405,9,1,17,False,False
4058,405,9,2,21,False,False
4058,405,9,3,28,True,False
4059,405,1,1,143,True,True
4060,406,1,1,153,True,True
4061,406,1,1,73,True,True
4062,406,1,1,86,False,True
4062,406,2,1,86,False,True
4062,406,3,1,74,True,False
4063,406,1,1,49,False,True
4063,406,2,1,56,False,True
4063,406,3,1,54,False,True
4063,406,4,1,56,True,False
4064,406,1,1,70,True,True
4065,406,1,1,152,False,True
4065,406,2,1,146,True,True
4066,406,1,1,13,False,True
4066,406,2,1,10,False,False
4066,406,2,2,6,False,True
4066,406,3,1,6,True,True
4067,406,1,1,85,True,True
4068,406,1,1,65,False,False
4068,406,1,2,26,True,True
4069,406,1,1,18,True,True
4070,407,1,1,77,False,True
4070,407,2,1,86,True,True
4071,407,1,1,143,True,True
4072,407,1,1,146,True,True
4073,407,1,1,58,False,True
4073,407,2,1,72,True,False
4074,407,1,1,71,True,True
4075,407,1,1,78,True,False
4076,407,1,1,73,True,False
4077,407,1,1,146,False,True
4077,407,2,1,152,False,True
4077,407,3,1,146,False,True
4077,407,4,1,146,False,True
4077,407,5,1,143,True,True
4078,407,1,1,22,True,True
4079,407,1,1,61,True,True
4080,408,1,1,73,False,False
4080,408,1,2,65,False,False
4080,408,1,3,64,False,True
4080,408,2,1,64,False,True
4080,408,3,1,64,False,True
4080,408,4,1,72,True,True
4081,408,1,1,35,False,True
4081,408,2,1,35,False,True
4081,408,3,1,43,False,True
4081,408,4,1,43,False,True
4081,408,5,1,43,False,True
4081,408,6,1,36,False,True
4081,408,7,1,35,True,True
4082,408,1,1,115,True,True
4083,408,1,1,122,False,True
4083,408,2,1,122,False,True
4083,408,3,1,82,True,False
4084,408,1,1,84,False,True
4084,408,2,1,88,False,False
4084,408,2,2,93,False,False
4084,408,2,3,112,False,True
4084,408,3,1,136,False,True
4084,408,4,1,113,False,True
4084,408,5,1,113,False,True
4084,408,6,1,113,True,True
4085,408,1,1,88,True,True
4086,408,1,1,67,True,False
4087,408,1,1,109,True,True
4088,408,1,1,98,True,True
4089,408,1,1,106,False,False
4089,408,1,2,112,True,True
4090,409,1,1,107,False,True
4090,409,2,1,115,False,True
4090,409,3,1,99,True,True
4091,409,1,1,46,True,True
4092,409,1,1,42,False,True
4092,409,2,1,59,False,True
4092,409,3,1,58,True,False
4093,409,1,1,62,False,True
4093,409,2,1,56,True,True
4094,409,1,1,42,False,True
4094,409,2,1,45,False,True
4094,409,3,1,42,False,True
4094,409,4,1,33,True,True
4095,409,1,1,36,False,True
4095,409,2,1,48,True,True
4096,409,1,1,105,True,False
4097,409,1,1,61,False,True
4097,409,2,1,61,True,True
4098,409,1,1,101,False,True
4098,409,2,1,100,False,False
4098,409,2,2,99,False,True
4098,409,3,1,97,True,True
4099,409,1,1,128,True,True
4100,410,1,1,76,False,True
4100,410,2,1,76,False,True
4100,410,3,1,76,True,True
4101,410,1,1,22,False,True
4101,410,2,1,22,False,True
4101,410,3,1,18,True,True
4102,410,1,1,66,False,True
4102,410,2,1,66,False,True
4102,410,3,1,66,True,True
4103,410,1,1,103,True,True
4104,410,1,1,2,True,True
4105,410,1,1,146,True,True
4106,410,1,1,66,False,True
4106,410,2,1,66,True,True
4107,410,1,1,49,False,True
4107,410,2,1,49,True,True
4108,410,1,1,126,False,True
4108,410,2,1,126,False,True
4108,410,3,1,107,False,True
4108,410,4,1,107,False,True
4108,410,5,1,107,False,True
4108,410,6,1,116,False,True
4108,410,7,1,115,True,True
4109,410,1,1,127,False,True
4109,410,2,1,119,True,True
4110,411,1,1,74,False,True
4110,411,2,1,76,False,False
4110,411,2,2,101,False,True
4110,411,3,1,85,True,True
4111,411,1,1,70,False,False
4111,411,1,2,62,True,True
4112,411,1,1,64,False,False
4112,411,1,2,71,False,True
4112,411,2,1,39,True,True
4113,411,1,1,30,False,True
4113,411,2,1,30,True,True
4114,411,1,1,7,True,True
4115,411,1,1,111,False,True
4115,411,2,1,104,True,True
4116,411,1,1,30,False,True
4116,411,2,1,25,False,False
4116,411,2,2,26,True,True
4117,411,1,1,66,True,True
4118,411,1,1,116,True,True
4119,411,1,1,68,True,True
4120,412,1,1,147,True,False
4121,412,1,1,44,False,True
4121,412,2,1,57,False,True
4121,412,3,1,57,False,True
4121,412,4,1,57,False,True
4121,412,5,1,57,True,True
4122,412,1,1,120,True,True
4123,412,1,1,152,True,True
4124,412,1,1,104,True,True
4125,412,1,1,51,True,True
4126,412,1,1,15,True,False
4127,412,1,1,51,False,True
4127,412,2,1,50,True,True
4128,412,1,1,62,False,True
4128,412,2,1,70,True,True
4129,412,1,1,47,True,False
4130,413,1,1,33,False,True
4130,413,2,1,27,True,True
4131,413,1,1,112,False,False
4131,413,1,2,124,True,False
4132,413,1,1,11,True,True
4133,413,1,1,121,False,False
4133,413,1,2,128,True,False
4134,413,1,1,2,True,True
4135,413,1,1,60,True,True
4136,413,1,1,15,False,True
4136,413,2,1,4,False,True
4136,413,3,1,15,True,True
4137,413,1,1,70,True,True
4138,413,1,1,49,False,True
4138,413,2,1,54,False,False
4138,413,2,2,56,False,True
4138,413,3,1,49,False,True
4138,413,4,1,38,False,True
4138,413,5,1,29,True,True
4139,413,1,1,8,False,True
4139,413,2,1,8,True,True
4140,414,1,1,107,False,True
4140,414,2,1,107,False,True
4140,414,3,1,107,True,True
4141,414,1,1,99,False,True
4141,414,2,1,89,True,True
4142,414,1,1,146,True,False
4143,414,1,1,41,True,False
4144,414,1,1,109,True,True
4145,414,1,1,91,False,True
4145,414,2,1,91,True,True
4146,414,1,1,46,False,False
4146,414,1,2,43,False,True
4146,414,2,1,35,False,False
4146,414,2,2,28,False,True
4146,414,3,1,35,False,False
4146,414,3,2,46,True,False
4147,414,1,1,141,False,True
4147,414,2,1,141,False,True
4147,414,3,1,130,False,True
4147,414,4,1,137,True,False
4148,414,1,1,89,True,True
4149,414,1,1,21,True,True
4150,415,1,1,92,True,True
4151,415,1,1,2,True,True
4152,415,1,1,15,False,True
4152,415,2,1,15,True,True
4153,415,1,1,66,False,True
4153,415,2,1,66,False,True
4153,415,3,1,66,False,True
4153,415,4,1,82,True,True
4154,415,1,1,27,True,True
4155,415,1,1,29,True,True
4156,415,1,1,59,True,True
4157,415,1,1,90,True,True
4158,415,1,1,154,True,True
4159,415,1,1,146,True,False
4160,416,1,1,89,False,True
4160,416,2,1,99,True,True
4161,416,1,1,82,False,True
4161,416,2,1,104,True,False
4162,416,1,1,154,False,True
4162,416,2,1,154,True,True
4163,416,1,1,62,True,False
4164,416,1,1,56,False,True
4164,416,2,1,56,False,True
4164,416,3,1,56,True,True
4165,416,1,1,107,False,False
4165,416,1,2,115,True,True
4166,416,1,1,79,True,True
4167,416,1,1,118,True,True
4168,416,1,1,135,True,True
4169,416,1,1,49,False,True
4169,416,2,1,49,True,True
4170,417,1,1,2,False,True
4170,417,2,1,39,False,True
4170,417,3,1,39,False,True
4170,417,4,1,39,False,True
4170,417,5,1,39,False,True
4170,417,6,1,39,True,True
4171,417,1,1,77,True,True
4172,417,1,1,41,True,False
4173,417,1,1,123,False,True
4173,417,2,1,129,False,True
4173,417,3,1,129,True,True
4174,417,1,1,39,True,True
4175,417,1,1,103,True,True
4176,417,1,1,145,True,True
4177,417,1,1,55,True,True
4178,417,1,1,52,True,False
4179,417,1,1,150,False,True
4179,417,2,1,150,True,True
4180,418,1,1,125,False,True
4180,418,2,1,130,False,True
4180,418,3,1,114,True,True
4181,418,1,1,138,True,True
4182,418,1,1,91,True,True
4183,418,1,1,79,False,False
4183,418,1,2,75,True,True
4184,418,1,1,66,False,False
4184,418,1,2,59,False,True
4184,418,2,1,50,False,True
4184,418,3,1,45,False,True
4184,418,4,1,66,False,True
4184,418,5,1,66,False,True
4184,418,6,1,51,True,True
4185,418,1,1,66,False,True
4185,418,2,1,98,False,False
4185,418,2,2,105,False,True
4185,418,3,1,82,False,False
4185,418,3,2,78,False,False
4185,418,3,3,79,False,True
4185,418,4,1,79,False,True
4185,418,5,1,78,True,True
4186,418,1,1,49,False,False
4186,418,1,2,37,False,True
4186,418,2,1,56,True,True
4187,418,1,1,115,False,True
4187,418,2,1,115,True,True
4188,418,1,1,125,False,True
4188,418,2,1,149,True,True
4189,418,1,1,3,True,True
4190,419,1,1,17,True,True
4191,419,1,1,75,True,True
4192,419,1,1,71,False,False
4192,419,1,2,70,True,True
4193,419,1,1,121,True,True
4194,419,1,1,129,True,True
4195,419,1,1,148,False,True
4195,419,2,1,148,False,True
4195,419,3,1,148,False,True
4195,419,4,1,154,True,True
4196,419,1,1,37,False,True
4196,419,2,1,37,True,True
4197,419,1,1,66,False,True
4197,419,2,1,50,False,True
4197,419,3,1,50,True,True
4198,419,1,1,137,True,True
4199,419,1,1,48,True,True
4200,420,1,1,47,True,True
4201,420,1,1,59,False,True
4201,420,2,1,50,True,False
4202,420,1,1,144,True,True
4203,420,1,1,45,True,True
4204,420,1,1,132,False,True
4204,420,2,1,132,False,True
4204,420,3,1,118,True,True
4205,420,1,1,123,True,True
4206,420,1,1,46,True,True
4207,420,1,1,31,False,True
4207,420,2,1,31,False,True
4207,420,3,1,31,False,True
4207,420,4,1,31,True,True
4208,420,1,1,123,True,True
4209,420,1,1,89,True,True
4210,421,1,1,110,False,True
4210,421,2,1,110,False,True
4210,421,3,1,110,False,True
4210,421,4,1,110,False,True
4210,421,5,1,110,False,True
4210,421,6,1,119,True,True
4211,421,1,1,98,False,True
4211,421,2,1,82,False,True
4211,421,3,1,82,True,True
4212,421,1,1,149,True,True
4213,421,1,1,90,False,True
4213,421,2,1,90,True,True
4214,421,1,1,52,False,True
4214,421,2,1,52,True,True
4215,421,1,1,146,True,True
4216,421,1,1,62,False,False
4216,421,1,2,56,False,False
4216,421,1,3,54,False,True
4216,421,2,1,54,False,True
4216,421,3,1,64,False,True
4216,421,4,1,64,False,True
4216,421,5,1,64,True,True
4217,421,1,1,120,False,True
4217,421,2,1,120,False,True
4217,421,3,1,120,True,True
4218,421,1,1,98,False,True
4218,421,2,1,98,False,True
4218,421,3,1,98,False,True
4218,421,4,1,98,False,True
4218,421,5,1,105,True,True
4219,421,1,1,45,True,True
4220,422,1,1,90,True,True
4221,422,1,1,93,False,True
4221,422,2,1,81,True,True
4222,422,1,1,48,False,True
4222,422,2,1,81,True,False
4223,422,1,1,7,True,True
4224,422,1,1,139,True,True
4225,422,1,1,4,False,True
4225,422,2,1,5,True,True
4226,422,1,1,33,True,True
4227,422,1,1,132,True,True
4228,422,1,1,111,False,True
4228,422,2,1,104,True,False
4229,422,1,1,105,True,False
4230,423,1,1,132,True,True
4231,423,1,1,31,True,True
4232,423,1,1,65,True,True
4233,423,1,1,18,True,False
4234,423,1,1,77,True,True
4235,423,1,1,73,True,False
4236,423,1,1,129,False,False
4236,423,1,2,133,True,True
4237,423,1,1,40,True,True
4238,423,1,1,152,False,True
4238,423,2,1,151,False,True
4238,423,3,1,151,False,True
4238,423,4,1,152,False,True
4238,423,5,1,152,False,True
4238,423,6,1,152,False,True
4238,423,7,1,143,False,True
4238,423,8,1,143,True,True
4239,423,1,1,143,False,True
4239,423,2,1,143,False,True
4239,423,3,1,143,False,True
4239,423,4,1,151,True,True
4240,424,1,1,38,False,False
4240,424,1,2,37,True,True
4241,424,1,1,139,False,True
4241,424,2,1,143,True,True
4242,424,1,1,109,True,True
4243,424,1,1,57,False,True
4243,424,2,1,64,False,True
4243,424,3,1,71,False,True
4243,424,4,1,71,False,True
4243,424,5,1,64,False,False
4243,424,5,2,65,True,True
4244,424,1,1,134,False,False
4244,424,1,2,148,True,True
4245,424,1,1,70,False,True
4245,424,2,1,70,True,True
4246,424,1,1,72,True,True
4247,424,1,1,135,True,False
4248,424,1,1,40,False,False
4248,424,1,2,31,True,False
4249,424,1,1,38,True,True
4250,425,1,1,109,False,True
4250,425,2,1,109,False,True
4250,425,3,1,100,True,True
4251,425,1,1,86,True,True
4252,425,1,1,8,False,True
4252,425,2,1,8,False,True
4252,425,3,1,18,True,True
4253,425,1,1,55,False,True
4253,425,2,1,53,False,True
4253,425,3,1,95,True,True
4254,425,1,1,50,True,True
4255,425,1,1,26,True,True
4256,425,1,1,36,False,True
4256,425,2,1,46,False,True
4256,425,3,1,53,False,True
4256,425,4,1,47,True,True
4257,425,1,1,56,True,True
4258,425,1,1,42,False,True
4258,425,2,1,34,False,True
4258,425,3,1,27,True,True
4259,425,1,1,61,False,True
4259,425,2,1,55,False,False
4259,425,2,2,46,True,True
4260,426,1,1,104,True,True
4261,426,1,1,53,True,False
4262,426,1,1,65,False,True
4262,426,2,1,74,False,True
4262,426,3,1,71,False,True
4262,426,4,1,71,False,True
4262,426,5,1,71,True,True
4263,426,1,1,59,False,False
4263,426,1,2,50,False,False
4263,426,1,3,45,False,True
4263,426,2,1,50,False,True
4263,426,3,1,45,True,True
4264,426,1,1,61,False,True
4264,426,2,1,43,False,True
4264,426,3,1,43,True,True
4265,426,1,1,4,True,True
4266,426,1,1,99,False,True
4266,426,2,1,99,False,True
4266,426,3,1,99,True,True
4267,426,1,1,44,True,True
4268,426,1,1,19,False,True
4268,426,2,1,18,False,True
4268,426,3,1,18,True,True
4269,426,1,1,14,True,True
4270,427,1,1,40,True,True
4271,427,1,1,100,False,True
4271,427,2,1,100,False,True
4271,427,3,1,96,False,True
4271,427,4,1,96,False,True
4271,427,5,1,126,True,True
4272,427,1,1,15,True,True
4273,427,1,1,51,True,False
4274,427,1,1,52,True,False
4275,427,1,1,50,True,True
4276,427,1,1,71,False,True
4276,427,2,1,71,True,True
4277,427,1,1,20,False,True
4277,427,2,1,20,False,True
4277,427,3,1,20,True,True
4278,427,1,1,2,True,True
4279,427,1,1,105,False,True
4279,427,2,1,105,False,True
4279,427,3,1,105,False,True
4279,427,4,1,123,True,True
4280,428,1,1,77,False,False
4280,428,1,2,72,False,False
4280,428,1,3,73,False,True
4280,428,2,1,73,True,True
4281,428,1,1,111,True,True
4282,428,1,1,86,True,True
4283,428,1,1,74,True,False
4284,428,1,1,77,False,True
4284,428,2,1,86,False,False
4284,428,2,2,120,True,False
4285,428,1,1,68,True,True
4286,428,1,1,42,False,True
4286,428,2,1,15,False,False
4286,428,2,2,7,True,True
4287,428,1,1,27,True,True
4288,428,1,1,47,False,True
4288,428,2,1,53,True,False
4289,428,1,1,41,True,False
4290,429,1,1,121,False,True
4290,429,2,1,121,False,True
4290,429,3,1,139,True,True
4291,429,1,1,134,False,True
4291,429,2,1,134,False,True
4291,429,3,1,134,True,True
4292,429,1,1,69,False,True
4292,429,2,1,55,False,True
4292,429,3,1,48,True,True
4293,429,1,1,96,True,True
4294,429,1,1,53,True,False
4295,429,1,1,60,True,False
4296,429,1,1,90,True,True
4297,429,1,1,83,True,False
4298,429,1,1,91,True,False
4299,429,1,1,97,False,True
4299,429,2,1,78,True,False
4300,430,1,1,67,True,False
4301,430,1,1,45,True,True
4302,430,1,1,143,False,True
4302,430,2,1,152,False,True
4302,430,3,1,151,False,True
4302,430,4,1,151,False,True
4302,430,5,1,151,False,True
4302,430,6,1,151,False,True
4302,430,7,1,151,False,True
4302,430,8,1,151,True,True
4303,430,1,1,117,False,True
4303,430,2,1,117,False,True
4303,430,3,1,117,False,True
4303,430,4,1,117,False,True
4303,430,5,1,117,False,True
4303,430,6,1,117,False,True
4303,430,7,1,126,False,True
4303,430,8,1,117,False,False
4303,430,8,2,118,True,True
4304,430,1,1,57,False,True
4304,430,2,1,57,False,True
4304,430,3,1,44,True,True
4305,430,1,1,77,True,True
4306,430,1,1,118,True,True
4307,430,1,1,25,False,False
4307,430,1,2,14,False,True
4307,430,2,1,20,True,True
4308,430,1,1,53,False,True
4308,430,2,1,61,True,False
4309,430,1,1,32,True,True
4310,431,1,1,128,False,False
4310,431,1,2,120,True,True
4311,431,1,1,70,False,False
4311,431,1,2,62,False,True
4311,431,2,1,70,True,True
4312,431,1,1,147,True,True
4313,431,1,1,90,False,True
4313,431,2,1,89,True,True
4314,431,1,1,145,True,True
4315,431,1,1,151,True,True
4316,431,1,1,0,True,True
4317,431,1,1,26,True,True
4318,431,1,1,45,False,True
4318,431,2,1,50,False,True
4318,431,3,1,50,True,True
4319,431,1,1,97,False,True
4319,431,2,1,86,True,True
4320,432,1,1,127,False,False
4320,432,1,2,119,True,True
4321,432,1,1,14,True,True
4322,432,1,1,57,False,True
4322,432,2,1,65,False,False
4322,432,2,2,72,False,True
4322,432,3,1,72,True,True
4323,432,1,1,7,False,True
4323,432,2,1,31,True,True
4324,432,1,1,8,False,True
4324,432,2,1,8,True,True
4325,432,1,1,116,True,True
4326,432,1,1,45,False,False
4326,432,1,2,42,False,True
4326,432,2,1,42,True,True
4327,432,1,1,71,True,True
4328,432,1,1,89,True,True
4329,432,1,1,46,True,False
4330,433,1,1,71,True,False
4331,433,1,1,67,True,False
4332,433,1,1,15,True,True
4333,433,1,1,113,True,True
4334,433,1,1,116,False,False
4334,433,1,2,115,True,True
4335,433,1,1,48,True,True
4336,433,1,1,151,True,True
4337,433,1,1,82,True,False
4338,433,1,1,105,True,False
4339,433,1,1,80,True,True
4340,434,1,1,65,True,False
4341,434,1,1,94,False,True
4341,434,2,1,112,False,True
4341,434,3,1,112,True,True
4342,434,1,1,57,False,True
4342,434,2,1,57,False,True
4342,434,3,1,64,False,True
4342,434,4,1,57,True,True
4343,434,1,1,64,False,False
4343,434,1,2,71,True,False
4344,434,1,1,90,True,True
4345,434,1,1,115,False,True
4345,434,2,1,115,True,True
4346,434,1,1,98,False,True
4346,434,2,1,98,False,True
4346,434,3,1,82,True,True
4347,434,1,1,41,True,False
4348,434,1,1,104,True,True
4349,434,1,1,2,True,True
4350,435,1,1,64,False,True
4350,435,2,1,64,False,True
4350,435,3,1,64,False,True
4350,435,4,1,64,False,True
4350,435,5,1,64,False,True
4350,435,6,1,64,False,True
4350,435,7,1,64,False,True
4350,435,8,1,44,True,True
4351,435,1,1,39,True,False
4352,435,1,1,86,False,False
4352,435,1,2,104,False,True
4352,435,2,1,104,True,True
4353,435,1,1,56,False,False
