trip_id,vehicle_id,attempt_number,planned_index,actual_index,success,stopped_early,early_eligible_indices
3880,388,3,105,105,True,False,
3881,388,1,90,90,True,False,
3882,388,1,9,12,True,True,12
3883,388,1,100,100,False,False,
3883,388,2,100,100,False,False,
3883,388,3,100,100,True,False,
3884,388,1,16,16,True,False,
3885,388,1,40,40,True,False,
3886,388,1,71,71,True,False,
3887,388,1,72,72,False,False,
3887,388,2,65,65,False,False,
3887,388,3,65,65,True,False,
3888,388,1,151,151,False,False,
3888,388,2,151,151,False,False,
3888,388,3,143,143,False,False,
3888,388,4,143,143,False,False,
3888,388,5,143,143,False,False,
3888,388,6,143,143,True,False,
3889,388,1,127,127,False,False,
3889,388,2,132,132,True,False,
3890,389,1,78,78,False,False,
3890,389,2,121,82,True,True,82
3891,389,1,29,29,True,False,
3892,389,1,139,139,True,False,
3893,389,1,73,73,True,False,
3894,389,1,61,69,True,True,69
3895,389,1,66,66,True,False,67
3896,389,1,50,50,True,False,
3897,389,1,16,16,True,False,
3898,389,1,14,14,False,False,
3898,389,2,14,14,False,False,
3898,389,3,30,30,True,False,
3899,389,1,148,148,False,False,134
3899,389,2,148,148,False,False,
3899,389,3,148,148,False,False,
3899,389,4,148,148,False,False,
3899,389,5,148,148,False,False,
3899,389,6,144,144,False,False,
3899,389,7,144,144,True,False,
3900,390,1,22,22,True,False,
3901,390,1,124,124,False,False,
3901,390,2,135,135,True,False,
3902,390,1,44,44,True,False,
3903,390,1,44,44,True,False,
3904,390,1,127,127,False,False,
3904,390,2,151,151,False,False,
3904,390,3,108,118,True,True,118
3905,390,1,14,14,True,False,
3906,390,1,78,78,True,False,
3907,390,1,93,82,True,True,82 87
3908,390,1,15,15,True,False,
3909,390,1,77,77,True,False,
3910,391,1,45,122,True,True,122 111 104
3911,391,1,152,152,False,False,
3911,391,2,151,151,True,False,
3912,391,1,59,59,True,False,
3913,391,1,132,132,True,False,
3914,391,1,76,76,True,False,
3915,391,1,117,108,True,True,101 108
3916,391,1,83,83,False,False,
3916,391,2,83,83,True,False,
3917,391,1,74,74,False,False,
3917,391,2,90,90,False,False,
3917,391,3,70,70,True,False,
3918,391,1,94,94,True,False,91 92 93
3919,391,1,3,3,True,False,
3920,392,1,107,102,True,True,103 102 101
3921,392,1,102,102,False,False,
3921,392,2,102,102,False,False,
3921,392,3,102,102,False,False,
3921,392,4,110,110,True,False,
3922,392,1,107,107,True,False,
3923,392,1,1,1,True,False,
3924,392,1,66,66,False,False,59
3924,392,2,66,66,False,False,
3924,392,3,50,50,True,False,
3925,392,1,48,48,False,False,
3925,392,2,48,48,True,False,
3926,392,1,129,129,True,False,
3927,392,1,80,80,False,False,
3927,392,2,80,80,True,False,
3928,392,1,92,92,True,False,
3929,392,1,68,68,False,False,
3929,392,2,68,68,True,False,
3930,393,1,73,59,True,True,59
3931,393,1,64,64,True,False,
3932,393,1,45,45,False,False,
3932,393,2,45,45,False,False,
3932,393,3,46,46,True,False,
3933,393,1,69,55,True,True,55
3934,393,1,149,149,True,False,
3935,393,1,143,143,True,False,
3936,393,1,109,109,True,False,127
3937,393,1,96,96,False,False,
3937,393,2,96,96,False,False,
3937,393,3,115,115,True,False,107
3938,393,1,38,38,False,False,
3938,393,2,44,44,True,False,
3939,393,1,98,98,True,False,
3940,394,1,78,78,False,False,
3940,394,2,104,98,True,True,98
3941,394,1,44,44,True,False,
3942,394,1,92,92,True,False,91
3943,394,1,31,31,False,False,
3943,394,2,31,31,False,False,
3943,394,3,31,31,True,False,
3944,394,1,34,34,True,False,
3945,394,1,82,82,True,False,
3946,394,1,27,27,True,False,
3947,394,1,24,24,False,False,25
3947,394,2,30,30,False,False,
3947,394,3,30,30,False,False,
3947,394,4,30,30,False,False,
3947,394,5,30,30,True,False,
3948,394,1,64,64,False,False,
3948,394,2,64,64,True,False,
3949,394,1,68,68,True,False,67
3950,395,1,48,48,False,False,
3950,395,2,9,19,True,True,19
3951,395,1,27,27,True,False,
3952,395,1,88,83,True,True,83 87
3953,395,1,44,44,False,False,
3953,395,2,64,64,False,False,57
3953,395,3,63,63,True,False,
3954,395,1,78,78,True,False,
3955,395,1,122,122,False,False,
3955,395,2,104,104,True,False,111
3956,395,1,86,86,True,False,
3957,395,1,104,104,True,False,
3958,395,1,76,76,False,False,
3958,395,2,76,76,False,False,
3958,395,3,85,85,True,False,
3959,395,1,91,91,True,False,86
3960,396,1,43,55,True,True,55 46
3961,396,1,120,120,False,False,
3961,396,2,143,143,False,False,119
3961,396,3,146,146,False,False,
3961,396,4,119,128,True,True,139 128 121 120
3962,396,1,37,37,True,False,49
3963,396,1,153,145,True,True,145
3964,396,1,75,75,False,False,78
3964,396,2,75,75,False,False,
3964,396,3,78,78,True,False,
3965,396,1,86,86,True,False,
3966,396,1,100,100,True,False,
3967,396,1,153,153,False,False,
3967,396,2,96,145,True,True,145 138 116
3968,396,1,123,123,True,False,
3969,396,1,17,17,True,False,34
3970,397,1,19,19,False,False,18
3970,397,2,12,12,True,False,
3971,397,1,151,151,False,False,
3971,397,2,143,143,False,False,
3971,397,3,152,152,False,False,
3971,397,4,151,151,False,False,
3971,397,5,151,151,True,False,
3972,397,1,76,76,False,False,
3972,397,2,65,65,False,False,
3972,397,3,65,65,True,False,
3973,397,1,41,41,False,False,58
3973,397,2,66,66,False,False,59
3973,397,3,59,59,True,False,
3974,397,1,137,137,False,False,
3974,397,2,114,114,False,False,
3974,397,3,114,114,False,False,
3974,397,4,149,149,False,False,
3974,397,5,141,141,False,False,140
3974,397,6,149,149,False,False,
3974,397,7,140,140,False,False,
3974,397,8,149,149,False,False,
3974,397,9,130,137,True,True,140 137
3975,397,1,143,143,False,False,
3975,397,2,143,143,False,False,
3975,397,3,143,143,False,False,
3975,397,4,121,128,True,True,128
3976,397,1,73,73,False,False,
3976,397,2,69,69,True,False,
3977,397,1,2,2,False,False,
3977,397,2,3,3,False,False,
3977,397,3,11,2,True,True,2
3978,397,1,49,49,False,False,
3978,397,2,62,54,True,True,54 56
3979,397,1,86,86,False,False,
3979,397,2,97,97,True,False,
3980,398,1,6,6,True,False,
3981,398,1,151,151,True,False,
3982,398,1,128,128,False,False,
3982,398,2,109,109,False,False,110
3982,398,3,103,103,False,False,
3982,398,4,103,103,False,False,
3982,398,5,103,103,False,False,
3982,398,6,143,143,True,False,
3983,398,1,111,111,False,False,
3983,398,2,139,129,True,True,122 129
3984,398,1,143,143,False,False,
3984,398,2,109,109,False,False,
3984,398,3,109,109,False,False,
3984,398,4,109,109,True,False,
3985,398,1,149,149,False,False,
3985,398,2,149,149,False,False,
3985,398,3,124,124,False,False,
3985,398,4,124,124,False,False,
3985,398,5,124,124,True,False,
3986,398,1,59,59,True,False,66
3987,398,1,7,7,False,False,
3987,398,2,7,7,False,False,
3987,398,3,4,4,True,False,
3988,398,1,93,55,True,True,55 69 80 81 84 88
3989,398,1,62,62,True,False,
3990,399,1,143,143,False,False,
3990,399,2,143,143,False,False,
3990,399,3,143,143,False,False,
3990,399,4,119,119,True,False,
3991,399,1,20,20,True,False,
3992,399,1,56,56,False,False,
3992,399,2,56,56,False,False,
3992,399,3,54,54,True,False,
3993,399,1,74,74,False,False,
3993,399,2,73,73,False,False,72
3993,399,3,72,72,False,False,
3993,399,4,72,72,False,False,
3993,399,5,72,72,True,False,
3994,399,1,141,125,True,True,125 137
3995,399,1,151,151,True,False,
3996,399,1,60,60,False,False,
3996,399,2,55,55,True,False,
3997,399,1,71,71,False,False,
3997,399,2,71,71,False,False,
3997,399,3,71,71,False,False,
3997,399,4,62,63,True,True,64 63
3998,399,1,27,27,False,False,
3998,399,2,33,33,False,False,
3998,399,3,33,33,False,False,
3998,399,4,33,33,False,False,
3998,399,5,27,27,True,False,
3999,399,1,87,87,True,False,
4000,400,1,69,69,True,False,
4001,400,1,143,143,False,False,
4001,400,2,120,120,False,False,
4001,400,3,128,128,True,False,
4002,400,1,29,29,True,False,
4003,400,1,19,19,True,False,18
4004,400,1,55,55,True,False,
4005,400,1,65,65,False,False,
4005,400,2,54,64,True,True,64 56
4006,400,1,63,63,False,False,
4006,400,2,70,70,False,False,
4006,400,3,62,62,False,False,
4006,400,4,71,71,False,False,70
4006,400,5,71,71,False,False,
4006,400,6,71,71,True,False,
4007,400,1,68,68,True,False,
4008,400,1,70,70,False,False,
4008,400,2,70,70,False,False,
4008,400,3,56,62,True,True,62
4009,400,1,77,74,True,True,74
4010,401,1,59,59,True,False,
4011,401,1,94,94,True,False,
4012,401,1,82,82,True,False,
4013,401,1,142,142,False,False,
4013,401,2,131,131,True,False,
4014,401,1,63,63,False,False,
4014,401,2,62,62,True,False,
4015,401,1,71,63,True,True,63 70
4016,401,1,121,121,True,False,
4017,401,1,134,134,True,False,
4018,401,1,11,11,True,False,
4019,401,1,12,12,False,False,
4019,401,2,9,9,False,False,
4019,401,3,12,12,False,False,
4019,401,4,9,9,True,False,
4020,402,1,31,47,True,True,47 43 33 32
4021,402,1,55,55,False,False,
4021,402,2,55,55,True,False,
4022,402,1,136,136,True,False,
4023,402,1,116,116,False,False,
4023,402,2,116,116,False,False,
4023,402,3,116,116,False,False,
4023,402,4,116,116,False,False,
4023,402,5,138,138,True,False,
4024,402,1,132,132,True,False,
4025,402,1,8,8,True,False,
4026,402,1,11,11,True,False,
4027,402,1,78,78,True,False,
4028,402,1,95,95,False,False,
4028,402,2,95,95,False,False,
4028,402,3,95,95,True,False,
4029,402,1,142,142,True,False,
4030,403,1,92,92,True,False,
4031,403,1,44,44,True,False,
4032,403,1,86,86,True,False,77
4033,403,1,70,70,True,False,
4034,403,1,5,5,True,False,
4035,403,1,2,3,True,True,3
4036,403,1,75,75,False,False,
4036,403,2,78,78,True,False,
4037,403,1,27,27,False,False,
4037,403,2,16,16,False,False,15
4037,403,3,32,33,True,True,27 33
4038,403,1,46,46,False,False,
4038,403,2,35,35,False,False,
4038,403,3,35,35,False,False,
4038,403,4,47,47,False,False,
4038,403,5,35,35,False,False,
4038,403,6,35,35,False,False,
4038,403,7,43,43,False,False,
4038,403,8,16,16,False,False,35
4038,403,9,19,19,False,False,17 18
4038,403,10,19,19,False,False,
4038,403,11,19,19,True,False,
4039,403,1,132,132,True,False,
4040,404,1,119,119,False,False,
4040,404,2,97,97,True,False,
4041,404,1,83,83,False,False,
4041,404,2,88,88,True,False,87
4042,404,1,72,72,True,False,
4043,404,1,3,3,False,False,
4043,404,2,15,15,True,False,7
4044,404,1,38,38,False,False,
4044,404,2,56,56,False,False,
4044,404,3,23,23,True,False,29 24
4045,404,1,19,18,True,True,17 18
4046,404,1,104,104,True,False,75 78 98
4047,404,1,152,152,False,False,
4047,404,2,152,152,True,False,
4048,404,1,138,138,True,False,
4049,404,1,86,86,True,False,
4050,405,1,42,42,False,False,
4050,405,2,42,42,False,False,
4050,405,3,50,50,False,False,
4050,405,4,33,33,False,False,
4050,405,5,33,33,True,False,
4051,405,1,72,72,True,False,
4052,405,1,26,26,True,False,
4053,405,1,93,93,True,False,
4054,405,1,59,59,True,False,
4055,405,1,51,51,True,False,
4056,405,1,146,146,False,False,139
4056,405,2,146,146,False,False,
4056,405,3,143,143,False,False,
4056,405,4,147,147,True,False,
4057,405,1,72,72,True,False,
4058,405,1,55,55,False,False,
4058,405,2,43,43,False,False,
4058,405,3,43,43,False,False,
4058,405,4,36,36,False,False,
4058,405,5,36,36,False,False,
4058,405,6,8,8,False,False,
4058,405,7,8,8,False,False,
4058,405,8,8,8,False,False,
4058,405,9,92,28,True,True,17 21 28 35 46 55 69 80 83 87
4059,405,1,143,143,True,False,
4060,406,1,153,153,True,False,
4061,406,1,73,73,True,False,
4062,406,1,86,86,False,False,
4062,406,2,86,86,False,False,
4062,406,3,71,74,True,True,74
4063,406,1,49,49,False,False,
4063,406,2,56,56,False,False,
4063,406,3,54,54,False,False,
4063,406,4,62,56,True,True,56
4064,406,1,70,70,True,False,
4065,406,1,152,152,False,False,
4065,406,2,146,146,True,False,
4066,406,1,13,13,False,False,
4066,406,2,6,6,False,False,10
4066,406,3,6,6,True,False,
4067,406,1,85,85,True,False,
4068,406,1,26,26,True,False,65
4069,406,1,18,18,True,False,
4070,407,1,77,77,False,False,
4070,407,2,86,86,True,False,
4071,407,1,143,143,True,False,
4072,407,1,146,146,True,False,
4073,407,1,58,58,False,False,
4073,407,2,73,72,True,True,72
4074,407,1,71,71,True,False,
4075,407,1,79,78,True,True,78
4076,407,1,72,73,True,True,73
4077,407,1,146,146,False,False,
4077,407,2,152,152,False,False,
4077,407,3,146,146,False,False,
4077,407,4,146,146,False,False,
4077,407,5,143,143,True,False,
4078,407,1,22,22,True,False,
4079,407,1,61,61,True,False,
4080,408,1,64,64,False,False,73 65
4080,408,2,64,64,False,False,
4080,408,3,64,64,False,False,
4080,408,4,72,72,True,False,
4081,408,1,35,35,False,False,
4081,408,2,35,35,False,False,
4081,408,3,43,43,False,False,
4081,408,4,43,43,False,False,
4081,408,5,43,43,False,False,
4081,408,6,36,36,False,False,
4081,408,7,35,35,True,False,
4082,408,1,115,115,True,False,
4083,408,1,122,122,False,False,
4083,408,2,122,122,False,False,
4083,408,3,78,82,True,True,82
4084,408,1,84,84,False,False,
4084,408,2,112,112,False,False,88 93
4084,408,3,136,136,False,False,
4084,408,4,113,113,False,False,
4084,408,5,113,113,False,False,
4084,408,6,113,113,True,False,
4085,408,1,88,88,True,False,
4086,408,1,51,67,True,True,67
4087,408,1,109,109,True,False,
4088,408,1,98,98,True,False,
4089,408,1,112,112,True,False,106
4090,409,1,107,107,False,False,
4090,409,2,115,115,False,False,
4090,409,3,99,99,True,False,
4091,409,1,46,46,True,False,
4092,409,1,42,42,False,False,
4092,409,2,59,59,False,False,
4092,409,3,57,58,True,True,58
4093,409,1,62,62,False,False,
4093,409,2,56,56,True,False,
4094,409,1,42,42,False,False,
4094,409,2,45,45,False,False,
4094,409,3,42,42,False,False,
4094,409,4,33,33,True,False,
4095,409,1,36,36,False,False,
4095,409,2,48,48,True,False,
4096,409,1,111,105,True,True,105
4097,409,1,61,61,False,False,
4097,409,2,61,61,True,False,
4098,409,1,101,101,False,False,
4098,409,2,99,99,False,False,100
4098,409,3,97,97,True,False,
4099,409,1,128,128,True,False,
4100,410,1,76,76,False,False,
4100,410,2,76,76,False,False,
4100,410,3,76,76,True,False,
4101,410,1,22,22,False,False,
4101,410,2,22,22,False,False,
4101,410,3,18,18,True,False,
4102,410,1,66,66,False,False,
4102,410,2,66,66,False,False,
4102,410,3,66,66,True,False,
4103,410,1,103,103,True,False,
4104,410,1,2,2,True,False,
4105,410,1,146,146,True,False,
4106,410,1,66,66,False,False,
4106,410,2,66,66,True,False,
4107,410,1,49,49,False,False,
4107,410,2,49,49,True,False,
4108,410,1,126,126,False,False,
4108,410,2,126,126,False,False,
4108,410,3,107,107,False,False,
4108,410,4,107,107,False,False,
4108,410,5,107,107,False,False,
4108,410,6,116,116,False,False,
4108,410,7,115,115,True,False,
4109,410,1,127,127,False,False,
4109,410,2,119,119,True,False,
4110,411,1,74,74,False,False,
4110,411,2,101,101,False,False,76
4110,411,3,85,85,True,False,
4111,411,1,62,62,True,False,70
4112,411,1,71,71,False,False,64
4112,411,2,39,39,True,False,
4113,411,1,30,30,False,False,
4113,411,2,30,30,True,False,
4114,411,1,7,7,True,False,
4115,411,1,111,111,False,False,
4115,411,2,104,104,True,False,
4116,411,1,30,30,False,False,
4116,411,2,26,26,True,False,25
4117,411,1,66,66,True,False,
4118,411,1,116,116,True,False,
4119,411,1,68,68,True,False,
4120,412,1,148,147,True,True,147
4121,412,1,44,44,False,False,
4121,412,2,57,57,False,False,
4121,412,3,57,57,False,False,
4121,412,4,57,57,False,False,
4121,412,5,57,57,True,False,
4122,412,1,120,120,True,False,
4123,412,1,152,152,True,False,
4124,412,1,104,104,True,False,
4125,412,1,51,51,True,False,
4126,412,1,7,15,True,True,15
4127,412,1,51,51,False,False,
4127,412,2,50,50,True,False,
4128,412,1,62,62,False,False,
4128,412,2,70,70,True,False,
4129,412,1,48,47,True,True,47
4130,413,1,33,33,False,False,
4130,413,2,27,27,True,False,
4131,413,1,125,124,True,True,112 124
4132,413,1,11,11,True,False,
4133,413,1,152,128,True,True,121 128
4134,413,1,2,2,True,False,
4135,413,1,60,60,True,False,
4136,413,1,15,15,False,False,
4136,413,2,4,4,False,False,
4136,413,3,15,15,True,False,
4137,413,1,70,70,True,False,
4138,413,1,49,49,False,False,
4138,413,2,56,56,False,False,54
4138,413,3,49,49,False,False,
4138,413,4,38,38,False,False,
4138,413,5,29,29,True,False,
4139,413,1,8,8,False,False,
4139,413,2,8,8,True,False,
4140,414,1,107,107,False,False,
4140,414,2,107,107,False,False,
4140,414,3,107,107,True,False,
4141,414,1,99,99,False,False,
4141,414,2,89,89,True,False,
4142,414,1,147,146,True,True,146
4143,414,1,32,41,True,True,41
4144,414,1,109,109,True,False,
4145,414,1,91,91,False,False,
4145,414,2,91,91,True,False,
4146,414,1,43,43,False,False,46
4146,414,2,28,28,False,False,35
4146,414,3,55,46,True,True,35 46
4147,414,1,141,141,False,False,
4147,414,2,141,141,False,False,
4147,414,3,130,130,False,False,
4147,414,4,144,137,True,True,137
4148,414,1,89,89,True,False,
4149,414,1,21,21,True,False,
4150,415,1,92,92,True,False,
4151,415,1,2,2,True,False,
4152,415,1,15,15,False,False,
4152,415,2,15,15,True,False,
4153,415,1,66,66,False,False,
4153,415,2,66,66,False,False,
4153,415,3,66,66,False,False,
4153,415,4,82,82,True,False,
4154,415,1,27,27,True,False,
4155,415,1,29,29,True,False,
4156,415,1,59,59,True,False,
4157,415,1,90,90,True,False,
4158,415,1,154,154,True,False,
4159,415,1,143,146,True,True,146
4160,416,1,89,89,False,False,
4160,416,2,99,99,True,False,
4161,416,1,82,82,False,False,
4161,416,2,111,104,True,True,104
4162,416,1,154,154,False,False,
4162,416,2,154,154,True,False,
4163,416,1,56,62,True,True,62
4164,416,1,56,56,False,False,
4164,416,2,56,56,False,False,
4164,416,3,56,56,True,False,
4165,416,1,115,115,True,False,107
4166,416,1,79,79,True,False,
4167,416,1,118,118,True,False,
4168,416,1,135,135,True,False,
4169,416,1,49,49,False,False,
4169,416,2,49,49,True,False,
4170,417,1,2,2,False,False,
4170,417,2,39,39,False,False,
4170,417,3,39,39,False,False,
4170,417,4,39,39,False,False,
4170,417,5,39,39,False,False,
4170,417,6,39,39,True,False,
4171,417,1,77,77,True,False,
4172,417,1,32,41,True,True,41
4173,417,1,123,123,False,False,
4173,417,2,129,129,False,False,
4173,417,3,129,129,True,False,
4174,417,1,39,39,True,False,
4175,417,1,103,103,True,False,
4176,417,1,145,145,True,False,
4177,417,1,55,55,True,False,
4178,417,1,51,52,True,True,52
4179,417,1,150,150,False,False,
4179,417,2,150,150,True,False,
4180,418,1,125,125,False,False,
4180,418,2,130,130,False,False,
4180,418,3,114,114,True,False,
4181,418,1,138,138,True,False,
4182,418,1,91,91,True,False,
4183,418,1,75,75,True,False,79
4184,418,1,59,59,False,False,66
4184,418,2,50,50,False,False,
4184,418,3,45,45,False,False,
4184,418,4,66,66,False,False,
4184,418,5,66,66,False,False,
4184,418,6,51,51,True,False,
4185,418,1,66,66,False,False,
4185,418,2,105,105,False,False,98
4185,418,3,79,79,False,False,82 78
4185,418,4,79,79,False,False,
4185,418,5,78,78,True,False,
4186,418,1,37,37,False,False,49
4186,418,2,56,56,True,False,
4187,418,1,115,115,False,False,
4187,418,2,115,115,True,False,
4188,418,1,125,125,False,False,
4188,418,2,149,149,True,False,
4189,418,1,3,3,True,False,
4190,419,1,17,17,True,False,
4191,419,1,75,75,True,False,
4192,419,1,70,70,True,False,71
4193,419,1,121,121,True,False,
4194,419,1,129,129,True,False,
4195,419,1,148,148,False,False,
4195,419,2,148,148,False,False,
4195,419,3,148,148,False,False,
4195,419,4,154,154,True,False,
4196,419,1,37,37,False,False,
4196,419,2,37,37,True,False,
4197,419,1,66,66,False,False,
4197,419,2,50,50,False,False,
4197,419,3,50,50,True,False,
4198,419,1,137,137,True,False,
4199,419,1,48,48,True,False,
4200,420,1,47,47,True,False,
4201,420,1,59,59,False,False,
4201,420,2,45,50,True,True,50
4202,420,1,144,144,True,False,
4203,420,1,45,45,True,False,
4204,420,1,132,132,False,False,
4204,420,2,132,132,False,False,
4204,420,3,118,118,True,False,
4205,420,1,123,123,True,False,
4206,420,1,46,46,True,False,
4207,420,1,31,31,False,False,
4207,420,2,31,31,False,False,
4207,420,3,31,31,False,False,
4207,420,4,31,31,True,False,
4208,420,1,123,123,True,False,
4209,420,1,89,89,True,False,
4210,421,1,110,110,False,False,
4210,421,2,110,110,False,False,
4210,421,3,110,110,False,False,
4210,421,4,110,110,False,False,
4210,421,5,110,110,False,False,
4210,421,6,119,119,True,False,
4211,421,1,98,98,False,False,
4211,421,2,82,82,False,False,
4211,421,3,82,82,True,False,
4212,421,1,149,149,True,False,
4213,421,1,90,90,False,False,
4213,421,2,90,90,True,False,
4214,421,1,52,52,False,False,
4214,421,2,52,52,True,False,
4215,421,1,146,146,True,False,
4216,421,1,54,54,False,False,62 56
4216,421,2,54,54,False,False,
4216,421,3,64,64,False,False,
4216,421,4,64,64,False,False,
4216,421,5,64,64,True,False,
4217,421,1,120,120,False,False,
4217,421,2,120,120,False,False,
4217,421,3,120,120,True,False,
4218,421,1,98,98,False,False,
4218,421,2,98,98,False,False,
4218,421,3,98,98,False,False,
4218,421,4,98,98,False,False,
4218,421,5,105,105,True,False,
4219,421,1,45,45,True,False,
4220,422,1,90,90,True,False,
4221,422,1,93,93,False,False,
4221,422,2,81,81,True,False,
4222,422,1,48,48,False,False,
4222,422,2,83,81,True,True,81
4223,422,1,7,7,True,False,
4224,422,1,139,139,True,False,
4225,422,1,4,4,False,False,
4225,422,2,5,5,True,False,
4226,422,1,33,33,True,False,
4227,422,1,132,132,True,False,
4228,422,1,111,111,False,False,
4228,422,2,98,104,True,True,104
4229,422,1,98,105,True,True,105
4230,423,1,132,132,True,False,
4231,423,1,31,31,True,False,
4232,423,1,65,65,True,False,
4233,423,1,9,18,True,True,18
4234,423,1,77,77,True,False,
4235,423,1,59,73,True,True,73
4236,423,1,133,133,True,False,129
4237,423,1,40,40,True,False,
4238,423,1,152,152,False,False,
4238,423,2,151,151,False,False,
4238,423,3,151,151,False,False,
4238,423,4,152,152,False,False,
4238,423,5,152,152,False,False,
4238,423,6,152,152,False,False,
4238,423,7,143,143,False,False,
4238,423,8,143,143,True,False,
4239,423,1,143,143,False,False,
4239,423,2,143,143,False,False,
4239,423,3,143,143,False,False,
4239,423,4,151,151,True,False,
4240,424,1,37,37,True,False,38
4241,424,1,139,139,False,False,
4241,424,2,143,143,True,False,
4242,424,1,109,109,True,False,
4243,424,1,57,57,False,False,
4243,424,2,64,64,False,False,
4243,424,3,71,71,False,False,
4243,424,4,71,71,False,False,
4243,424,5,65,65,True,False,64
4244,424,1,148,148,True,False,134
4245,424,1,70,70,False,False,
4245,424,2,70,70,True,False,
4246,424,1,72,72,True,False,
4247,424,1,144,135,True,True,135
4248,424,1,26,31,True,True,40 31
4249,424,1,38,38,True,False,
4250,425,1,109,109,False,False,
4250,425,2,109,109,False,False,
4250,425,3,100,100,True,False,
4251,425,1,86,86,True,False,
4252,425,1,8,8,False,False,
4252,425,2,8,8,False,False,
4252,425,3,18,18,True,False,
4253,425,1,55,55,False,False,
4253,425,2,53,53,False,False,
4253,425,3,95,95,True,False,
4254,425,1,50,50,True,False,
4255,425,1,26,26,True,False,
4256,425,1,36,36,False,False,
4256,425,2,46,46,False,False,
4256,425,3,53,53,False,False,
4256,425,4,47,47,True,False,
4257,425,1,56,56,True,False,
4258,425,1,42,42,False,False,
4258,425,2,34,34,False,False,
4258,425,3,27,27,True,False,
4259,425,1,61,61,False,False,
4259,425,2,46,46,True,False,55
4260,426,1,104,104,True,False,
4261,426,1,47,53,True,True,53
4262,426,1,65,65,False,False,
4262,426,2,74,74,False,False,
4262,426,3,71,71,False,False,
4262,426,4,71,71,False,False,
4262,426,5,71,71,True,False,
4263,426,1,45,45,False,False,59 50
4263,426,2,50,50,False,False,
4263,426,3,45,45,True,False,
4264,426,1,61,61,False,False,
4264,426,2,43,43,False,False,
4264,426,3,43,43,True,False,
4265,426,1,4,4,True,False,
4266,426,1,99,99,False,False,
4266,426,2,99,99,False,False,
4266,426,3,99,99,True,False,
4267,426,1,44,44,True,False,
4268,426,1,19,19,False,False,
4268,426,2,18,18,False,False,
4268,426,3,18,18,True,False,
4269,426,1,14,14,True,False,
4270,427,1,40,40,True,False,
4271,427,1,100,100,False,False,
4271,427,2,100,100,False,False,
4271,427,3,96,96,False,False,
4271,427,4,96,96,False,False,
4271,427,5,126,126,True,False,
4272,427,1,15,15,True,False,
4273,427,1,80,51,True,True,51 78 79
4274,427,1,46,52,True,True,52
4275,427,1,50,50,True,False,
4276,427,1,71,71,False,False,
4276,427,2,71,71,True,False,
4277,427,1,20,20,False,False,
4277,427,2,20,20,False,False,
4277,427,3,20,20,True,False,
4278,427,1,2,2,True,False,
4279,427,1,105,105,False,False,
4279,427,2,105,105,False,False,
4279,427,3,105,105,False,False,
4279,427,4,123,123,True,False,
4280,428,1,73,73,False,False,77 72
4280,428,2,73,73,True,False,
4281,428,1,111,111,True,False,
4282,428,1,86,86,True,False,
4283,428,1,56,74,True,True,74 71 70
4284,428,1,77,77,False,False,
4284,428,2,121,120,True,True,86 120
4285,428,1,68,68,True,False,
4286,428,1,42,42,False,False,
4286,428,2,7,7,True,False,15
4287,428,1,27,27,True,False,
4288,428,1,47,47,False,False,
4288,428,2,69,53,True,True,53 61
4289,428,1,39,41,True,True,41 40
4290,429,1,121,121,False,False,
4290,429,2,121,121,False,False,
4290,429,3,139,139,True,False,
4291,429,1,134,134,False,False,
4291,429,2,134,134,False,False,
4291,429,3,134,134,True,False,
4292,429,1,69,69,False,False,
4292,429,2,55,55,False,False,
4292,429,3,48,48,True,False,
4293,429,1,96,96,True,False,
4294,429,1,48,53,True,True,53
4295,429,1,74,60,True,True,60 67 66
4296,429,1,90,90,True,False,
4297,429,1,81,83,True,True,83
4298,429,1,106,91,True,True,91
4299,429,1,97,97,False,False,
4299,429,2,67,78,True,True,78
4300,430,1,66,67,True,True,67
4301,430,1,45,45,True,False,
4302,430,1,143,143,False,False,
4302,430,2,152,152,False,False,
4302,430,3,151,151,False,False,
4302,430,4,151,151,False,False,
4302,430,5,151,151,False,False,
4302,430,6,151,151,False,False,
4302,430,7,151,151,False,False,
4302,430,8,151,151,True,False,
4303,430,1,117,117,False,False,
4303,430,2,117,117,False,False,
4303,430,3,117,117,False,False,
4303,430,4,117,117,False,False,
4303,430,5,117,117,False,False,
4303,430,6,117,117,False,False,
4303,430,7,126,126,False,False,
4303,430,8,118,118,True,False,117
4304,430,1,57,57,False,False,
4304,430,2,57,57,False,False,
4304,430,3,44,44,True,False,
4305,430,1,77,77,True,False,
4306,430,1,118,118,True,False,
4307,430,1,14,14,False,False,25
4307,430,2,20,20,True,False,
4308,430,1,53,53,False,False,
4308,430,2,83,61,True,True,61 69 80
4309,430,1,32,32,True,False,
4310,431,1,120,120,True,False,128
4311,431,1,62,62,False,False,70
4311,431,2,70,70,True,False,
4312,431,1,147,147,True,False,
4313,431,1,90,90,False,False,
4313,431,2,89,89,True,False,
4314,431,1,145,145,True,False,
4315,431,1,151,151,True,False,
4316,431,1,0,0,True,False,
4317,431,1,26,26,True,False,
4318,431,1,45,45,False,False,
4318,431,2,50,50,False,False,
4318,431,3,50,50,True,False,
4319,431,1,97,97,False,False,
4319,431,2,86,86,True,False,
4320,432,1,119,119,True,False,127
4321,432,1,14,14,True,False,
4322,432,1,57,57,False,False,
4322,432,2,72,72,False,False,65
4322,432,3,72,72,True,False,
